Flight_ID,Airline,Origin_Airport,Destination_Airport,Scheduled_Departure,Weather_Delay,Air_Traffic_Delay,Security_Delay,Aircraft_Maintenance_Delay,Total_Delay
5984,Delta,DFW,DEN,18,28,2,3,5,38
5985,Southwest,ATL,PHX,17,39,45,2,28,114
5986,Southwest,DFW,SEA,12,39,42,11,24,116
5987,Delta,ORD,PHX,10,24,18,4,17,63
5988,JetBlue,ATL,MIA,5,6,48,5,5,64
5989,JetBlue,ATL,SEA,21,26,42,2,7,77
5990,Southwest,ORD,SEA,10,14,14,8,23,59
5991,United,LAX,BOS,16,40,14,7,11,72
5992,Southwest,DFW,PHX,16,30,25,8,6,69
5993,Delta,LAX,SEA,19,49,59,11,11,130
5994,American,DFW,DEN,15,38,27,9,7,81
5995,United,LAX,PHX,23,51,20,9,13,93
5996,American,ATL,DEN,23,10,20,2,24,56
5997,American,ORD,PHX,16,7,23,1,4,35
5998,United,DFW,MIA,13,29,57,4,15,105
5999,United,ATL,DEN,5,52,7,5,8,72
6000,American,ATL,BOS,9,25,31,12,16,84
6001,American,JFK,SEA,15,54,11,8,26,99
6002,American,JFK,MIA,17,50,11,13,6,80
6003,United,DFW,BOS,23,49,2,0,25,76
6004,Delta,ORD,PHX,18,54,32,7,13,106
6005,United,LAX,DEN,15,2,49,4,1,56
6006,Southwest,JFK,MIA,7,20,57,5,8,90
6007,Southwest,LAX,SEA,2,3,34,11,5,53
6008,United,LAX,BOS,11,51,15,13,6,85
6009,Delta,ATL,DEN,16,35,18,2,23,78
6010,Delta,ORD,BOS,23,18,25,0,21,64
6011,Southwest,JFK,DEN,21,52,16,4,26,98
6012,Southwest,ATL,MIA,8,7,8,4,20,39
6013,Delta,LAX,MIA,7,9,10,13,14,46
6014,United,LAX,BOS,23,58,22,6,19,105
6015,Southwest,LAX,PHX,7,34,36,4,19,93
6016,United,JFK,PHX,22,9,16,13,21,59
6017,United,DFW,BOS,0,59,46,7,27,139
6018,JetBlue,DFW,MIA,0,29,2,2,20,53
6019,Delta,JFK,SEA,16,50,27,14,3,94
6020,United,JFK,SEA,14,55,43,7,3,108
6021,Southwest,JFK,BOS,10,38,28,6,1,73
6022,JetBlue,ATL,MIA,10,14,10,6,12,42
6023,JetBlue,JFK,MIA,4,37,29,8,6,80
6024,Delta,JFK,MIA,1,18,12,9,23,62
6025,United,LAX,SEA,15,36,33,13,13,95
6026,Delta,ATL,BOS,1,40,27,14,0,81
6027,JetBlue,LAX,MIA,0,27,13,14,13,67
6028,JetBlue,JFK,MIA,4,58,50,0,22,130
6029,JetBlue,JFK,BOS,19,49,52,0,18,119
6030,American,ATL,BOS,23,0,1,4,10,15
6031,American,LAX,MIA,19,33,30,8,20,91
6032,United,ATL,SEA,3,41,34,1,21,97
6033,Delta,LAX,DEN,13,43,56,6,1,106
6034,Southwest,JFK,BOS,11,58,30,3,19,110
6035,JetBlue,DFW,SEA,17,6,47,6,20,79
6036,JetBlue,LAX,PHX,19,22,27,11,28,88
6037,United,ORD,PHX,3,29,28,1,15,73
6038,JetBlue,JFK,DEN,2,58,21,2,25,106
6039,JetBlue,JFK,PHX,17,50,58,0,7,115
6040,American,ATL,MIA,21,52,48,7,21,128
6041,United,DFW,DEN,23,46,31,8,2,87
6042,JetBlue,DFW,PHX,7,54,2,12,14,82
6043,Delta,JFK,DEN,12,51,46,14,7,118
6044,United,DFW,BOS,4,52,44,14,18,128
6045,JetBlue,DFW,DEN,12,18,49,13,22,102
6046,American,LAX,PHX,14,47,21,9,25,102
6047,Delta,DFW,BOS,0,29,54,1,8,92
6048,JetBlue,ATL,MIA,1,47,54,2,11,114
6049,Delta,DFW,BOS,5,0,38,0,9,47
6050,Southwest,LAX,DEN,6,1,54,1,4,60
6051,United,ORD,MIA,2,11,57,9,16,93
6052,Southwest,ORD,PHX,20,24,23,4,8,59
6053,American,LAX,BOS,4,48,7,10,24,89
6054,American,LAX,SEA,19,11,35,11,17,74
6055,Southwest,ATL,PHX,21,57,11,7,19,94
6056,Southwest,JFK,DEN,19,11,29,0,5,45
6057,JetBlue,ORD,SEA,18,45,5,13,20,83
6058,Southwest,JFK,BOS,16,15,55,12,27,109
6059,Southwest,ORD,PHX,10,23,44,7,9,83
6060,Southwest,DFW,MIA,0,30,6,13,8,57
6061,United,JFK,SEA,6,4,6,10,1,21
6062,United,ORD,PHX,8,29,43,7,3,82
6063,Delta,LAX,BOS,22,36,59,0,21,116
6064,United,DFW,SEA,14,8,19,13,1,41
6065,Southwest,DFW,MIA,11,58,56,13,2,129
6066,Delta,LAX,BOS,19,13,36,6,19,74
6067,Southwest,ORD,BOS,23,31,28,5,2,66
6068,Southwest,DFW,DEN,4,49,52,7,10,118
6069,United,DFW,PHX,10,7,48,7,12,74
6070,Delta,LAX,SEA,5,55,10,3,26,94
6071,Delta,DFW,PHX,9,25,33,3,23,84
6072,United,LAX,DEN,18,19,52,12,29,112
6073,United,ORD,DEN,20,9,14,4,18,45
6074,American,ORD,SEA,1,26,33,9,2,70
6075,JetBlue,DFW,PHX,5,4,33,5,19,61
6076,American,ORD,SEA,7,32,23,12,5,72
6077,American,DFW,MIA,18,27,31,14,26,98
6078,American,DFW,BOS,7,6,12,9,24,51
6079,Delta,ATL,DEN,17,44,55,9,7,115
6080,Southwest,DFW,SEA,10,16,0,11,23,50
6081,American,ATL,BOS,2,32,27,8,4,71
6082,JetBlue,DFW,DEN,21,9,51,3,25,88
6083,American,LAX,SEA,19,8,42,2,2,54
6084,United,ORD,SEA,3,56,35,12,17,120
6085,Southwest,JFK,PHX,16,42,32,6,8,88
6086,JetBlue,ORD,DEN,16,18,54,3,27,102
6087,JetBlue,LAX,DEN,22,21,59,12,16,108
6088,JetBlue,LAX,BOS,13,59,39,8,11,117
6089,American,ATL,PHX,5,0,8,2,0,10
6090,JetBlue,ATL,PHX,17,54,8,9,5,76
6091,American,ATL,SEA,16,4,6,1,0,11
6092,Delta,DFW,MIA,10,21,23,3,27,74
6093,Southwest,LAX,PHX,19,32,27,5,0,64
6094,JetBlue,JFK,MIA,17,36,1,8,0,45
6095,United,LAX,BOS,8,24,28,5,10,67
6096,Delta,ORD,DEN,16,13,51,3,17,84
6097,United,DFW,BOS,15,33,55,1,23,112
6098,United,LAX,SEA,1,59,30,2,3,94
6099,Southwest,ATL,SEA,7,44,21,14,22,101
6100,Southwest,ATL,MIA,19,2,28,6,13,49
6101,American,LAX,BOS,10,46,1,1,1,49
6102,United,JFK,DEN,18,16,21,8,9,54
6103,JetBlue,ATL,PHX,18,24,47,3,20,94
6104,Delta,ORD,PHX,1,33,38,12,22,105
6105,JetBlue,ORD,MIA,9,7,59,4,14,84
6106,Southwest,DFW,SEA,14,13,11,12,19,55
6107,Southwest,ORD,DEN,16,29,31,4,27,91
6108,JetBlue,ORD,MIA,5,49,26,7,20,102
6109,Southwest,ATL,PHX,18,9,30,8,25,72
6110,Delta,DFW,SEA,18,22,42,8,29,101
6111,Southwest,LAX,PHX,17,55,38,12,21,126
6112,Delta,ORD,MIA,6,50,57,6,6,119
6113,American,ORD,SEA,22,26,42,10,22,100
6114,Delta,DFW,DEN,13,42,58,13,25,138
6115,Southwest,ATL,MIA,18,25,33,5,28,91
6116,Southwest,ORD,DEN,13,58,14,10,8,90
6117,American,LAX,SEA,17,58,2,4,7,71
6118,JetBlue,ATL,PHX,19,58,58,7,5,128
6119,United,DFW,DEN,7,9,27,1,28,65
6120,United,JFK,PHX,12,56,54,7,1,118
6121,American,DFW,DEN,11,26,42,14,6,88
6122,Southwest,JFK,MIA,10,13,5,1,0,19
6123,Delta,ORD,DEN,23,41,26,9,21,97
6124,United,DFW,MIA,15,1,53,10,4,68
6125,American,JFK,DEN,6,5,19,13,4,41
6126,Delta,ORD,MIA,19,16,13,2,25,56
6127,American,DFW,BOS,11,10,45,12,19,86
6128,JetBlue,DFW,SEA,19,44,31,3,3,81
6129,JetBlue,LAX,SEA,7,44,37,0,21,102
6130,Southwest,DFW,PHX,4,39,53,11,19,122
6131,Southwest,LAX,PHX,15,29,2,1,23,55
6132,American,ORD,PHX,8,27,36,14,16,93
6133,United,ORD,BOS,21,22,8,0,10,40
6134,JetBlue,LAX,DEN,1,24,13,2,2,41
6135,Southwest,JFK,SEA,15,28,16,11,29,84
6136,American,JFK,BOS,11,59,51,0,25,135
6137,Southwest,ATL,PHX,13,2,31,11,28,72
6138,Delta,ORD,MIA,4,45,28,10,20,103
6139,United,JFK,PHX,17,29,27,1,4,61
6140,American,LAX,PHX,4,31,3,10,7,51
6141,JetBlue,JFK,BOS,23,59,3,5,1,68
6142,Southwest,LAX,BOS,14,14,3,3,8,28
6143,JetBlue,ATL,BOS,23,10,0,10,28,48
6144,United,ATL,PHX,10,3,2,10,17,32
6145,JetBlue,DFW,DEN,20,24,25,8,12,69
6146,American,ORD,SEA,22,4,34,0,12,50
6147,United,LAX,MIA,3,48,14,3,15,80
6148,United,ORD,DEN,3,56,28,14,21,119
6149,United,ATL,DEN,10,18,21,4,16,59
6150,Delta,ATL,DEN,16,57,1,13,8,79
6151,American,LAX,DEN,16,36,0,6,6,48
6152,Delta,ATL,PHX,23,1,43,7,0,51
6153,United,JFK,SEA,8,45,19,14,18,96
6154,American,DFW,MIA,13,10,15,11,3,39
6155,JetBlue,ATL,PHX,10,6,10,14,14,44
6156,Southwest,DFW,DEN,18,4,31,11,23,69
6157,JetBlue,ORD,MIA,3,33,28,8,7,76
6158,Southwest,LAX,BOS,7,5,0,3,24,32
6159,United,JFK,DEN,11,19,18,14,26,77
6160,Delta,JFK,MIA,23,28,14,14,28,84
6161,American,ATL,SEA,13,38,11,10,25,84
6162,JetBlue,ATL,BOS,13,39,1,9,21,70
6163,JetBlue,JFK,BOS,23,4,4,1,17,26
6164,American,JFK,SEA,6,11,45,2,24,82
6165,United,DFW,PHX,15,20,55,8,19,102
6166,United,ORD,BOS,13,31,25,3,20,79
6167,United,ATL,DEN,23,17,46,13,14,90
6168,United,JFK,SEA,8,52,42,3,14,111
6169,Southwest,DFW,PHX,16,30,30,6,12,78
6170,Southwest,DFW,DEN,7,56,11,5,17,89
6171,American,ORD,BOS,13,33,42,0,13,88
6172,JetBlue,DFW,SEA,5,14,33,3,11,61
6173,Southwest,ATL,DEN,19,12,9,5,1,27
6174,JetBlue,ORD,BOS,7,40,10,5,9,64
6175,American,LAX,MIA,5,46,29,9,23,107
6176,Southwest,ORD,DEN,10,1,54,6,19,80
6177,United,LAX,SEA,2,8,5,0,17,30
6178,JetBlue,JFK,PHX,0,49,9,0,2,60
6179,JetBlue,JFK,DEN,10,38,23,11,0,72
6180,Southwest,LAX,MIA,8,56,53,13,4,126
6181,Southwest,LAX,DEN,1,4,2,1,28,35
6182,JetBlue,ORD,SEA,14,39,39,10,19,107
6183,Southwest,ORD,DEN,6,58,30,3,20,111
6184,American,JFK,PHX,12,52,32,2,14,100
6185,JetBlue,ATL,DEN,17,33,27,0,22,82
6186,JetBlue,DFW,BOS,22,35,31,7,2,75
6187,American,LAX,SEA,9,19,21,3,5,48
6188,Delta,ORD,DEN,22,10,3,9,9,31
6189,American,LAX,MIA,7,18,18,4,1,41
6190,JetBlue,DFW,MIA,17,20,30,5,11,66
6191,Delta,JFK,DEN,6,33,17,2,6,58
6192,United,DFW,DEN,19,24,54,2,25,105
6193,Southwest,ATL,PHX,10,37,41,9,13,100
6194,Delta,LAX,SEA,18,30,9,9,28,76
6195,Delta,ORD,DEN,1,41,32,10,24,107
6196,Southwest,ATL,SEA,10,42,33,0,18,93
6197,United,ORD,DEN,10,17,16,12,20,65
6198,United,ORD,MIA,11,45,8,6,29,88
6199,Delta,DFW,DEN,7,34,59,11,23,127
6200,Delta,ATL,MIA,23,14,53,6,7,80
6201,Southwest,ORD,PHX,4,6,1,11,17,35
6202,JetBlue,ATL,SEA,10,46,30,1,1,78
6203,Delta,DFW,SEA,18,42,37,6,22,107
6204,United,ORD,SEA,15,40,59,11,9,119
6205,American,LAX,MIA,5,44,24,11,3,82
6206,Delta,ORD,MIA,20,43,38,10,11,102
6207,American,JFK,DEN,7,20,45,9,11,85
6208,Southwest,LAX,SEA,8,47,56,8,11,122
6209,JetBlue,JFK,SEA,10,51,42,14,10,117
6210,Delta,JFK,PHX,5,52,24,12,10,98
6211,American,ATL,SEA,13,4,33,11,3,51
6212,JetBlue,LAX,MIA,7,12,43,13,4,72
6213,American,ORD,PHX,15,44,39,3,20,106
6214,American,ORD,PHX,23,30,35,1,11,77
6215,United,JFK,MIA,23,2,37,4,6,49
6216,American,LAX,PHX,9,36,38,4,22,100
6217,Delta,ATL,PHX,7,36,24,3,23,86
6218,Southwest,ATL,BOS,18,37,18,5,2,62
6219,United,ATL,DEN,17,11,59,6,1,77
6220,Southwest,DFW,PHX,4,59,48,14,29,150
6221,Delta,ORD,MIA,22,19,59,2,6,86
6222,Delta,ORD,MIA,10,36,17,11,21,85
6223,Delta,JFK,MIA,10,51,47,4,28,130
6224,Delta,ATL,DEN,22,17,27,3,25,72
6225,United,ATL,SEA,2,33,29,6,10,78
6226,American,ATL,DEN,21,28,58,13,2,101
6227,Delta,DFW,SEA,8,18,49,4,26,97
6228,United,ATL,SEA,1,51,47,4,19,121
6229,Southwest,LAX,DEN,10,58,17,13,25,113
6230,United,LAX,PHX,11,26,55,3,28,112
6231,JetBlue,DFW,PHX,20,53,20,6,1,80
6232,American,ORD,DEN,8,27,50,14,15,106
6233,American,ATL,MIA,18,13,44,9,16,82
6234,Delta,JFK,SEA,15,57,25,0,1,83
6235,Delta,ORD,SEA,1,44,3,5,18,70
6236,Southwest,LAX,PHX,2,26,8,5,13,52
6237,JetBlue,DFW,DEN,14,18,35,6,7,66
6238,JetBlue,DFW,SEA,10,52,1,10,13,76
6239,Delta,ATL,MIA,17,20,27,3,0,50
6240,Southwest,ORD,SEA,7,42,58,7,0,107
6241,JetBlue,ORD,PHX,11,48,40,8,27,123
6242,Delta,ORD,PHX,1,58,16,8,18,100
6243,Southwest,LAX,MIA,7,18,10,6,13,47
6244,American,ORD,BOS,4,28,45,13,29,115
6245,Southwest,DFW,SEA,9,1,55,3,25,84
6246,Southwest,LAX,PHX,17,17,45,7,20,89
6247,American,JFK,DEN,5,39,58,0,25,122
6248,JetBlue,LAX,BOS,22,22,51,5,5,83
6249,United,JFK,BOS,15,14,0,14,12,40
6250,Delta,ATL,PHX,5,7,19,3,29,58
6251,Southwest,ORD,MIA,0,25,32,1,23,81
6252,JetBlue,JFK,MIA,10,19,31,7,29,86
6253,Southwest,DFW,DEN,19,32,10,12,5,59
6254,JetBlue,LAX,SEA,0,25,5,0,16,46
6255,American,ATL,SEA,11,46,48,5,15,114
6256,United,ATL,DEN,18,4,57,8,5,74
6257,United,JFK,SEA,14,26,52,6,1,85
6258,Delta,ORD,BOS,0,16,36,8,9,69
6259,JetBlue,JFK,MIA,8,20,4,6,3,33
6260,Delta,DFW,DEN,18,2,41,13,14,70
6261,Southwest,DFW,BOS,23,59,38,14,4,115
6262,JetBlue,JFK,DEN,11,2,51,7,5,65
6263,United,ORD,MIA,1,30,12,14,16,72
6264,American,LAX,SEA,19,29,0,6,8,43
6265,JetBlue,ATL,SEA,17,9,19,1,17,46
6266,United,ORD,PHX,0,35,52,0,6,93
6267,American,ORD,MIA,17,29,27,7,13,76
6268,Delta,JFK,PHX,0,23,39,3,13,78
6269,United,ATL,PHX,12,23,18,10,7,58
6270,JetBlue,ATL,BOS,12,53,59,12,10,134
6271,United,JFK,SEA,16,7,44,4,19,74
6272,American,ATL,DEN,10,50,34,4,18,106
6273,Southwest,JFK,MIA,6,55,57,10,22,144
6274,American,ORD,SEA,16,21,23,13,9,66
6275,United,ORD,BOS,16,18,7,6,21,52
6276,JetBlue,LAX,MIA,23,48,6,3,1,58
6277,JetBlue,ORD,MIA,22,13,3,0,18,34
6278,JetBlue,DFW,DEN,1,12,30,7,29,78
6279,United,DFW,DEN,19,15,10,6,8,39
6280,American,ORD,BOS,8,26,41,5,9,81
6281,United,ATL,MIA,21,43,47,1,24,115
6282,United,ATL,PHX,2,53,3,5,5,66
6283,United,ORD,SEA,3,49,22,5,12,88
6284,American,LAX,MIA,12,33,18,10,20,81
6285,American,JFK,SEA,6,10,22,0,25,57
6286,Delta,LAX,SEA,15,31,29,1,6,67
6287,Southwest,DFW,BOS,15,31,35,7,17,90
6288,JetBlue,DFW,BOS,6,54,15,2,19,90
6289,Delta,ATL,SEA,14,59,33,6,1,99
6290,United,ATL,DEN,6,0,2,3,4,9
6291,United,ATL,PHX,2,24,13,7,0,44
6292,United,DFW,MIA,18,48,50,8,20,126
6293,Southwest,JFK,BOS,9,24,40,6,4,74
6294,United,LAX,MIA,19,33,7,1,10,51
6295,Delta,ORD,SEA,5,9,53,6,11,79
6296,Southwest,LAX,SEA,13,21,38,2,5,66
6297,JetBlue,DFW,MIA,7,24,46,9,14,93
6298,JetBlue,DFW,BOS,0,20,48,6,13,87
6299,Delta,DFW,BOS,1,37,44,2,20,103
6300,JetBlue,JFK,BOS,18,5,55,12,4,76
6301,United,ORD,DEN,14,46,2,2,27,77
6302,United,JFK,SEA,23,38,4,8,15,65
6303,United,ATL,DEN,5,37,9,7,5,58
6304,Southwest,JFK,BOS,10,1,1,14,9,25
6305,JetBlue,LAX,PHX,16,6,11,14,14,45
6306,Delta,ORD,SEA,7,45,45,14,15,119
6307,United,DFW,PHX,17,2,36,6,9,53
6308,JetBlue,DFW,DEN,10,53,28,3,12,96
6309,Southwest,JFK,PHX,19,21,33,6,9,69
6310,Southwest,ORD,BOS,7,34,47,7,17,105
6311,JetBlue,LAX,BOS,20,25,35,8,28,96
6312,American,ORD,BOS,1,50,38,14,28,130
6313,JetBlue,DFW,DEN,10,24,35,10,12,81
6314,American,ORD,BOS,14,33,29,11,17,90
6315,United,DFW,MIA,21,22,11,13,0,46
6316,American,ATL,MIA,17,19,6,0,13,38
6317,Delta,ATL,BOS,17,16,45,6,6,73
6318,American,JFK,PHX,16,27,46,6,8,87
6319,United,ORD,DEN,11,16,4,1,23,44
6320,Delta,JFK,BOS,17,49,34,1,12,96
6321,Delta,ATL,PHX,12,7,30,3,4,44
6322,American,DFW,PHX,16,34,28,1,23,86
6323,JetBlue,ATL,SEA,5,46,39,8,24,117
6324,American,LAX,PHX,5,49,17,3,4,73
6325,American,ATL,PHX,20,27,5,8,21,61
6326,JetBlue,ATL,DEN,19,22,24,1,20,67
6327,JetBlue,ORD,BOS,11,39,49,1,29,118
6328,Delta,ATL,SEA,6,39,27,2,20,88
6329,JetBlue,ATL,SEA,11,45,35,11,4,95
6330,JetBlue,LAX,DEN,12,50,40,11,0,101
6331,American,LAX,MIA,13,47,49,12,28,136
6332,United,ATL,BOS,4,0,9,5,23,37
6333,JetBlue,JFK,DEN,1,59,27,3,13,102
6334,United,ORD,BOS,7,41,25,0,6,72
6335,JetBlue,ATL,BOS,22,59,6,3,10,78
6336,American,ATL,SEA,19,31,59,14,15,119
6337,JetBlue,JFK,BOS,7,20,5,14,14,53
6338,American,JFK,PHX,8,30,22,3,14,69
6339,Delta,LAX,MIA,10,31,33,12,11,87
6340,Southwest,ATL,BOS,20,36,40,9,13,98
6341,Southwest,JFK,BOS,2,44,0,5,2,51
6342,JetBlue,LAX,PHX,15,31,8,8,22,69
6343,American,LAX,PHX,23,34,17,3,28,82
6344,Southwest,DFW,MIA,13,35,16,2,10,63
6345,United,DFW,MIA,2,43,22,6,17,88
6346,American,LAX,BOS,5,55,16,9,2,82
6347,Delta,DFW,SEA,1,46,49,6,5,106
6348,Southwest,ATL,MIA,15,13,39,5,24,81
6349,American,DFW,BOS,18,13,13,6,16,48
6350,American,DFW,BOS,6,44,10,0,5,59
6351,Delta,DFW,PHX,8,37,30,0,27,94
6352,JetBlue,ORD,SEA,19,19,9,0,27,55
6353,Southwest,JFK,BOS,10,40,36,2,10,88
6354,American,LAX,PHX,23,48,52,0,5,105
6355,Southwest,ORD,SEA,15,23,21,3,11,58
6356,American,ORD,SEA,1,6,45,7,26,84
6357,Delta,LAX,SEA,18,54,48,9,1,112
6358,American,ATL,BOS,1,3,26,14,23,66
6359,Southwest,DFW,SEA,21,53,5,1,11,70
6360,Southwest,ORD,SEA,6,58,58,2,1,119
6361,Southwest,LAX,MIA,13,47,15,8,20,90
6362,Southwest,LAX,MIA,21,22,11,7,28,68
6363,United,ORD,PHX,21,59,38,6,8,111
6364,Delta,LAX,SEA,13,25,57,12,21,115
6365,Delta,ORD,BOS,14,12,50,11,26,99
6366,United,DFW,PHX,13,16,34,0,16,66
6367,United,ORD,MIA,22,19,41,7,7,74
6368,American,LAX,MIA,4,13,34,3,21,71
6369,United,LAX,PHX,20,2,31,6,22,61
6370,Southwest,ORD,PHX,6,51,10,10,7,78
6371,JetBlue,ATL,SEA,7,12,34,13,18,77
6372,JetBlue,ATL,DEN,5,10,55,6,9,80
6373,Delta,JFK,MIA,17,44,32,3,17,96
6374,American,ORD,SEA,14,48,37,5,28,118
6375,United,LAX,BOS,16,51,9,6,28,94
6376,American,ATL,DEN,23,47,22,0,3,72
6377,JetBlue,DFW,SEA,23,16,15,1,13,45
6378,United,ATL,BOS,4,13,39,11,13,76
6379,United,DFW,BOS,0,26,0,14,7,47
6380,Southwest,LAX,SEA,8,44,29,11,18,102
6381,Southwest,ATL,BOS,16,24,46,12,8,90
6382,United,JFK,SEA,0,22,0,6,18,46
6383,American,DFW,SEA,23,26,30,12,27,95
6384,United,LAX,PHX,2,7,59,10,1,77
6385,Southwest,ATL,PHX,7,13,37,3,18,71
6386,Southwest,DFW,SEA,18,46,22,8,19,95
6387,Southwest,DFW,BOS,16,6,55,9,29,99
6388,American,JFK,PHX,10,51,43,8,3,105
6389,Delta,LAX,PHX,22,31,34,4,9,78
6390,American,ORD,DEN,4,34,15,0,29,78
6391,American,DFW,DEN,12,45,16,0,9,70
6392,Southwest,DFW,MIA,0,3,29,8,16,56
6393,American,ATL,PHX,21,4,31,11,21,67
6394,JetBlue,ATL,BOS,18,3,5,10,2,20
6395,Southwest,ORD,SEA,15,14,43,4,1,62
6396,United,ATL,PHX,20,50,37,8,8,103
6397,JetBlue,JFK,DEN,10,50,33,6,29,118
6398,United,ATL,SEA,8,47,29,1,18,95
6399,Delta,ORD,MIA,2,39,43,7,17,106
6400,JetBlue,ATL,DEN,2,16,23,2,23,64
6401,American,ORD,DEN,1,19,18,6,12,55
6402,American,JFK,BOS,15,12,51,13,12,88
6403,JetBlue,ORD,DEN,2,23,22,7,13,65
6404,Southwest,DFW,BOS,7,36,33,5,5,79
6405,United,LAX,BOS,20,52,16,9,18,95
6406,Delta,LAX,PHX,13,31,8,9,1,49
6407,JetBlue,DFW,BOS,9,2,59,14,27,102
6408,JetBlue,DFW,SEA,18,18,43,6,21,88
6409,Delta,LAX,SEA,6,5,27,4,3,39
6410,United,JFK,MIA,10,12,43,6,2,63
6411,JetBlue,LAX,DEN,12,34,5,9,18,66
6412,Southwest,JFK,MIA,12,12,40,9,14,75
6413,JetBlue,DFW,BOS,11,45,48,4,20,117
6414,American,JFK,DEN,12,14,56,5,24,99
6415,Southwest,DFW,MIA,11,28,17,1,9,55
6416,American,ORD,DEN,23,38,18,13,27,96
6417,JetBlue,LAX,BOS,8,26,40,2,25,93
6418,American,DFW,MIA,11,53,5,5,2,65
6419,Delta,LAX,PHX,2,42,13,11,2,68
6420,United,ATL,SEA,12,5,41,1,9,56
6421,JetBlue,JFK,PHX,17,14,48,0,22,84
6422,United,ORD,SEA,18,47,10,7,14,78
6423,United,ATL,PHX,18,59,18,5,20,102
6424,Southwest,ORD,DEN,8,0,13,1,18,32
6425,Southwest,JFK,SEA,12,49,13,5,26,93
6426,JetBlue,JFK,PHX,10,5,30,2,14,51
6427,American,DFW,BOS,3,9,54,0,0,63
6428,United,LAX,MIA,5,14,37,14,20,85
6429,American,ATL,BOS,1,9,50,2,27,88
6430,American,ORD,BOS,15,35,55,6,19,115
6431,Southwest,ORD,BOS,3,16,19,3,29,67
6432,United,DFW,SEA,3,23,11,13,22,69
6433,American,JFK,SEA,10,53,40,2,4,99
6434,Delta,JFK,PHX,21,43,35,6,27,111
6435,Southwest,ORD,SEA,12,38,57,13,24,132
6436,American,DFW,SEA,1,48,42,0,29,119
6437,JetBlue,JFK,DEN,7,46,35,3,21,105
6438,United,LAX,DEN,14,13,42,2,28,85
6439,Southwest,ATL,MIA,17,53,54,14,18,139
6440,Delta,LAX,PHX,1,8,34,0,5,47
6441,Delta,LAX,PHX,7,19,11,9,23,62
6442,United,JFK,DEN,20,6,40,10,20,76
6443,Delta,DFW,SEA,12,22,53,10,10,95
6444,United,DFW,SEA,9,12,41,10,26,89
6445,United,ATL,BOS,14,25,49,1,12,87
6446,American,ATL,SEA,20,13,31,0,25,69
6447,American,LAX,MIA,23,33,40,12,15,100
6448,JetBlue,LAX,SEA,21,54,17,10,29,110
6449,United,ORD,PHX,0,51,43,7,15,116
6450,United,ORD,SEA,15,5,24,1,10,40
6451,American,ORD,MIA,17,18,33,6,9,66
6452,JetBlue,DFW,PHX,1,37,52,14,10,113
6453,United,JFK,DEN,8,26,56,0,20,102
6454,Delta,ORD,PHX,20,53,52,9,25,139
6455,American,LAX,DEN,16,42,36,8,10,96
6456,Delta,ORD,SEA,1,7,24,0,22,53
6457,Delta,ORD,BOS,3,18,13,0,26,57
6458,American,LAX,SEA,21,24,46,5,8,83
6459,Delta,JFK,BOS,14,52,5,11,21,89
6460,Southwest,DFW,SEA,1,47,58,13,9,127
6461,JetBlue,DFW,DEN,2,41,1,0,2,44
6462,American,ORD,PHX,12,34,53,6,22,115
6463,American,JFK,MIA,11,40,32,3,16,91
6464,Southwest,ORD,BOS,0,12,58,12,4,86
6465,American,ATL,SEA,7,43,22,12,10,87
6466,Delta,LAX,BOS,15,12,42,1,4,59
6467,Southwest,ATL,BOS,9,9,5,13,22,49
6468,United,LAX,SEA,20,28,56,0,20,104
6469,Delta,DFW,DEN,1,46,23,0,16,85
6470,Southwest,ATL,BOS,6,44,51,11,4,110
6471,JetBlue,LAX,MIA,8,45,46,11,7,109
6472,American,ORD,PHX,14,58,12,7,9,86
6473,United,JFK,BOS,14,24,28,4,24,80
6474,United,JFK,SEA,7,41,9,7,25,82
6475,Delta,JFK,SEA,21,28,59,2,14,103
6476,American,LAX,DEN,12,45,57,14,0,116
6477,Southwest,ORD,SEA,17,49,21,9,6,85
6478,American,ORD,DEN,9,57,19,1,29,106
6479,American,ORD,PHX,21,56,59,6,28,149
6480,JetBlue,ORD,PHX,8,1,9,11,1,22
6481,JetBlue,ORD,BOS,12,31,21,13,28,93
6482,JetBlue,ATL,DEN,18,44,35,1,3,83
6483,American,ORD,DEN,18,5,0,4,15,24
6484,Southwest,LAX,SEA,5,1,6,10,12,29
6485,JetBlue,ATL,DEN,1,29,7,11,4,51
6486,JetBlue,DFW,PHX,4,57,56,6,22,141
6487,Delta,ORD,MIA,22,54,12,7,8,81
6488,American,JFK,DEN,4,23,3,8,6,40
6489,Southwest,DFW,SEA,0,43,45,8,3,99
6490,United,DFW,MIA,14,36,55,14,29,134
6491,American,ORD,PHX,15,49,33,7,18,107
6492,United,DFW,MIA,0,56,54,3,3,116
6493,Southwest,ORD,BOS,22,52,5,1,24,82
6494,Delta,ORD,SEA,20,15,29,9,4,57
6495,Southwest,DFW,BOS,2,34,45,11,4,94
6496,American,JFK,DEN,2,15,51,7,0,73
6497,American,ORD,DEN,12,9,9,7,17,42
6498,JetBlue,JFK,PHX,12,59,3,2,28,92
6499,United,DFW,SEA,21,11,19,6,13,49
6500,JetBlue,ATL,MIA,0,15,35,14,5,69
6501,Delta,LAX,BOS,22,19,33,1,4,57
6502,JetBlue,ORD,BOS,15,46,45,0,9,100
